,date,tic,LAST_PRICE,type
6192,2004-07-13,SPX Index,1115.14,asset
6193,2004-07-14,SPX Index,1111.47,asset
6194,2004-07-15,SPX Index,1106.69,asset
6195,2004-07-16,SPX Index,1101.4,asset
6196,2004-07-19,SPX Index,1100.91,asset
6197,2004-07-20,SPX Index,1108.67,asset
6198,2004-07-21,SPX Index,1093.88,asset
6199,2004-07-22,SPX Index,1096.85,asset
6200,2004-07-23,SPX Index,1086.2,asset
6201,2004-07-26,SPX Index,1084.07,asset
6202,2004-07-27,SPX Index,1094.83,asset
6203,2004-07-28,SPX Index,1095.42,asset
6204,2004-07-29,SPX Index,1100.43,asset
6205,2004-07-30,SPX Index,1101.72,asset
6206,2004-08-02,SPX Index,1106.62,asset
6207,2004-08-03,SPX Index,1099.69,asset
6208,2004-08-04,SPX Index,1098.63,asset
6209,2004-08-05,SPX Index,1080.7,asset
6210,2004-08-06,SPX Index,1063.97,asset
6211,2004-08-09,SPX Index,1065.22,asset
6212,2004-08-10,SPX Index,1079.04,asset
6213,2004-08-11,SPX Index,1075.8,asset
6214,2004-08-12,SPX Index,1063.23,asset
6215,2004-08-13,SPX Index,1064.8,asset
6216,2004-08-16,SPX Index,1079.34,asset
6217,2004-08-17,SPX Index,1081.71,asset
6218,2004-08-18,SPX Index,1095.17,asset
6219,2004-08-19,SPX Index,1091.23,asset
6220,2004-08-20,SPX Index,1098.35,asset
6221,2004-08-23,SPX Index,1095.68,asset
6222,2004-08-24,SPX Index,1096.19,asset
6223,2004-08-25,SPX Index,1104.96,asset
6224,2004-08-26,SPX Index,1105.09,asset
6225,2004-08-27,SPX Index,1107.77,asset
6226,2004-08-30,SPX Index,1099.15,asset
6227,2004-08-31,SPX Index,1104.24,asset
6228,2004-09-01,SPX Index,1105.91,asset
6229,2004-09-02,SPX Index,1118.31,asset
6230,2004-09-03,SPX Index,1113.63,asset
6231,2004-09-07,SPX Index,1121.3,asset
6232,2004-09-08,SPX Index,1116.27,asset
6233,2004-09-09,SPX Index,1118.38,asset
6234,2004-09-10,SPX Index,1123.92,asset
6235,2004-09-13,SPX Index,1125.82,asset
6236,2004-09-14,SPX Index,1128.33,asset
6237,2004-09-15,SPX Index,1120.37,asset
6238,2004-09-16,SPX Index,1123.5,asset
6239,2004-09-17,SPX Index,1128.55,asset
6240,2004-09-20,SPX Index,1122.2,asset
6241,2004-09-21,SPX Index,1129.3,asset
6242,2004-09-22,SPX Index,1113.56,asset
6243,2004-09-23,SPX Index,1108.36,asset
6244,2004-09-24,SPX Index,1110.11,asset
6245,2004-09-27,SPX Index,1103.52,asset
6246,2004-09-28,SPX Index,1110.06,asset
6247,2004-09-29,SPX Index,1114.8,asset
6248,2004-09-30,SPX Index,1114.58,asset
6249,2004-10-01,SPX Index,1131.5,asset
6250,2004-10-04,SPX Index,1135.17,asset
6251,2004-10-05,SPX Index,1134.48,asset
6252,2004-10-06,SPX Index,1142.05,asset
6253,2004-10-07,SPX Index,1130.65,asset
6254,2004-10-08,SPX Index,1122.14,asset
6255,2004-10-11,SPX Index,1124.39,asset
6256,2004-10-12,SPX Index,1121.84,asset
6257,2004-10-13,SPX Index,1113.65,asset
6258,2004-10-14,SPX Index,1103.29,asset
6259,2004-10-15,SPX Index,1108.2,asset
6260,2004-10-18,SPX Index,1114.02,asset
6261,2004-10-19,SPX Index,1103.23,asset
6262,2004-10-20,SPX Index,1103.66,asset
6263,2004-10-21,SPX Index,1106.49,asset
6264,2004-10-22,SPX Index,1095.73,asset
6265,2004-10-25,SPX Index,1094.81,asset
6266,2004-10-26,SPX Index,1111.09,asset
6267,2004-10-27,SPX Index,1125.4,asset
6268,2004-10-28,SPX Index,1127.44,asset
6269,2004-10-29,SPX Index,1130.2,asset
6270,2004-11-01,SPX Index,1130.51,asset
6271,2004-11-02,SPX Index,1130.55,asset
6272,2004-11-03,SPX Index,1143.2,asset
6273,2004-11-04,SPX Index,1161.67,asset
6274,2004-11-05,SPX Index,1166.17,asset
6275,2004-11-08,SPX Index,1164.89,asset
6276,2004-11-09,SPX Index,1164.08,asset
6277,2004-11-10,SPX Index,1162.91,asset
6278,2004-11-11,SPX Index,1173.48,asset
6279,2004-11-12,SPX Index,1184.17,asset
6280,2004-11-15,SPX Index,1183.82,asset
6281,2004-11-16,SPX Index,1175.43,asset
6282,2004-11-17,SPX Index,1181.94,asset
6283,2004-11-18,SPX Index,1183.55,asset
6284,2004-11-19,SPX Index,1170.34,asset
6285,2004-11-22,SPX Index,1177.24,asset
6286,2004-11-23,SPX Index,1176.94,asset
6287,2004-11-24,SPX Index,1181.76,asset
6288,2004-11-26,SPX Index,1182.65,asset
6289,2004-11-29,SPX Index,1178.57,asset
6290,2004-11-30,SPX Index,1173.82,asset
6291,2004-12-01,SPX Index,1191.37,asset
6292,2004-12-02,SPX Index,1190.33,asset
6293,2004-12-03,SPX Index,1191.17,asset
6294,2004-12-06,SPX Index,1190.25,asset
6295,2004-12-07,SPX Index,1177.08,asset
6296,2004-12-08,SPX Index,1182.81,asset
6297,2004-12-09,SPX Index,1189.24,asset
6298,2004-12-10,SPX Index,1188.0,asset
6299,2004-12-13,SPX Index,1198.68,asset
6300,2004-12-14,SPX Index,1203.38,asset
6301,2004-12-15,SPX Index,1205.72,asset
6302,2004-12-16,SPX Index,1203.21,asset
6303,2004-12-17,SPX Index,1194.22,asset
6304,2004-12-20,SPX Index,1194.65,asset
6305,2004-12-21,SPX Index,1205.46,asset
6306,2004-12-22,SPX Index,1209.57,asset
6307,2004-12-23,SPX Index,1210.13,asset
6308,2004-12-27,SPX Index,1204.92,asset
6309,2004-12-28,SPX Index,1213.54,asset
6310,2004-12-29,SPX Index,1213.45,asset
6311,2004-12-30,SPX Index,1213.55,asset
6312,2004-12-31,SPX Index,1211.92,asset
6313,2005-01-03,SPX Index,1202.08,asset
6314,2005-01-04,SPX Index,1188.05,asset
6315,2005-01-05,SPX Index,1183.74,asset
6316,2005-01-06,SPX Index,1187.89,asset
6317,2005-01-07,SPX Index,1186.19,asset
6318,2005-01-10,SPX Index,1190.24,asset
6319,2005-01-11,SPX Index,1182.99,asset
6320,2005-01-12,SPX Index,1187.7,asset
6321,2005-01-13,SPX Index,1177.45,asset
6322,2005-01-14,SPX Index,1184.52,asset
6323,2005-01-18,SPX Index,1195.98,asset
6324,2005-01-19,SPX Index,1184.63,asset
6325,2005-01-20,SPX Index,1175.41,asset
6326,2005-01-21,SPX Index,1167.87,asset
6327,2005-01-24,SPX Index,1163.75,asset
6328,2005-01-25,SPX Index,1168.41,asset
6329,2005-01-26,SPX Index,1174.07,asset
6330,2005-01-27,SPX Index,1174.55,asset
6331,2005-01-28,SPX Index,1171.36,asset
6332,2005-01-31,SPX Index,1181.27,asset
6333,2005-02-01,SPX Index,1189.41,asset
6334,2005-02-02,SPX Index,1193.19,asset
6335,2005-02-03,SPX Index,1189.89,asset
6336,2005-02-04,SPX Index,1203.03,asset
6337,2005-02-07,SPX Index,1201.72,asset
6338,2005-02-08,SPX Index,1202.3,asset
6339,2005-02-09,SPX Index,1191.99,asset
6340,2005-02-10,SPX Index,1197.01,asset
6341,2005-02-11,SPX Index,1205.3,asset
6342,2005-02-14,SPX Index,1206.14,asset
6343,2005-02-15,SPX Index,1210.13,asset
6344,2005-02-16,SPX Index,1210.34,asset
6345,2005-02-17,SPX Index,1200.75,asset
6346,2005-02-18,SPX Index,1201.59,asset
6347,2005-02-22,SPX Index,1184.16,asset
6348,2005-02-23,SPX Index,1190.8,asset
6349,2005-02-24,SPX Index,1200.2,asset
6350,2005-02-25,SPX Index,1211.37,asset
6351,2005-02-28,SPX Index,1203.6,asset
6352,2005-03-01,SPX Index,1210.41,asset
6353,2005-03-02,SPX Index,1210.08,asset
6354,2005-03-03,SPX Index,1210.47,asset
6355,2005-03-04,SPX Index,1222.13,asset
6356,2005-03-07,SPX Index,1225.31,asset
6357,2005-03-08,SPX Index,1219.43,asset
6358,2005-03-09,SPX Index,1207.01,asset
6359,2005-03-10,SPX Index,1209.25,asset
6360,2005-03-11,SPX Index,1200.08,asset
6361,2005-03-14,SPX Index,1206.83,asset
6362,2005-03-15,SPX Index,1197.75,asset
6363,2005-03-16,SPX Index,1188.07,asset
6364,2005-03-17,SPX Index,1190.21,asset
6365,2005-03-18,SPX Index,1189.65,asset
6366,2005-03-21,SPX Index,1183.79,asset
6367,2005-03-22,SPX Index,1171.71,asset
6368,2005-03-23,SPX Index,1172.53,asset
6369,2005-03-24,SPX Index,1171.42,asset
6370,2005-03-28,SPX Index,1174.28,asset
6371,2005-03-29,SPX Index,1165.36,asset
6372,2005-03-30,SPX Index,1181.41,asset
6373,2005-03-31,SPX Index,1180.59,asset
6374,2005-04-01,SPX Index,1172.92,asset
6375,2005-04-04,SPX Index,1176.12,asset
6376,2005-04-05,SPX Index,1181.39,asset
6377,2005-04-06,SPX Index,1184.07,asset
6378,2005-04-07,SPX Index,1191.14,asset
6379,2005-04-08,SPX Index,1181.2,asset
6380,2005-04-11,SPX Index,1181.21,asset
6381,2005-04-12,SPX Index,1187.76,asset
6382,2005-04-13,SPX Index,1173.79,asset
6383,2005-04-14,SPX Index,1162.05,asset
6384,2005-04-15,SPX Index,1142.62,asset
6385,2005-04-18,SPX Index,1145.98,asset
6386,2005-04-19,SPX Index,1152.78,asset
6387,2005-04-20,SPX Index,1137.5,asset
6388,2005-04-21,SPX Index,1159.95,asset
6389,2005-04-22,SPX Index,1152.12,asset
6390,2005-04-25,SPX Index,1162.1,asset
6391,2005-04-26,SPX Index,1151.74,asset
6392,2005-04-27,SPX Index,1156.38,asset
6393,2005-04-28,SPX Index,1143.22,asset
6394,2005-04-29,SPX Index,1156.85,asset
6395,2005-05-02,SPX Index,1162.16,asset
6396,2005-05-03,SPX Index,1161.17,asset
6397,2005-05-04,SPX Index,1175.65,asset
6398,2005-05-05,SPX Index,1172.63,asset
6399,2005-05-06,SPX Index,1171.35,asset
6400,2005-05-09,SPX Index,1178.84,asset
6401,2005-05-10,SPX Index,1166.22,asset
6402,2005-05-11,SPX Index,1171.11,asset
6403,2005-05-12,SPX Index,1159.36,asset
6404,2005-05-13,SPX Index,1154.05,asset
6405,2005-05-16,SPX Index,1165.69,asset
6406,2005-05-17,SPX Index,1173.8,asset
6407,2005-05-18,SPX Index,1185.56,asset
6408,2005-05-19,SPX Index,1191.08,asset
6409,2005-05-20,SPX Index,1189.28,asset
6410,2005-05-23,SPX Index,1193.86,asset
6411,2005-05-24,SPX Index,1194.07,asset
6412,2005-05-25,SPX Index,1190.01,asset
6413,2005-05-26,SPX Index,1197.63,asset
6414,2005-05-27,SPX Index,1198.78,asset
6415,2005-05-31,SPX Index,1191.5,asset
6416,2005-06-01,SPX Index,1202.27,asset
6417,2005-06-02,SPX Index,1204.29,asset
6418,2005-06-03,SPX Index,1196.02,asset
6419,2005-06-06,SPX Index,1197.51,asset
6420,2005-06-07,SPX Index,1197.26,asset
6421,2005-06-08,SPX Index,1194.67,asset
6422,2005-06-09,SPX Index,1200.93,asset
6423,2005-06-10,SPX Index,1198.11,asset
6424,2005-06-13,SPX Index,1200.82,asset
6425,2005-06-14,SPX Index,1203.91,asset
6426,2005-06-15,SPX Index,1206.58,asset
6427,2005-06-16,SPX Index,1210.96,asset
6428,2005-06-17,SPX Index,1216.96,asset
6429,2005-06-20,SPX Index,1216.1,asset
6430,2005-06-21,SPX Index,1213.61,asset
6431,2005-06-22,SPX Index,1213.88,asset
6432,2005-06-23,SPX Index,1200.73,asset
6433,2005-06-24,SPX Index,1191.57,asset
6434,2005-06-27,SPX Index,1190.69,asset
6435,2005-06-28,SPX Index,1201.57,asset
6436,2005-06-29,SPX Index,1199.85,asset
6437,2005-06-30,SPX Index,1191.33,asset
6438,2005-07-01,SPX Index,1194.44,asset
6439,2005-07-05,SPX Index,1204.99,asset
6440,2005-07-06,SPX Index,1194.94,asset
6441,2005-07-07,SPX Index,1197.87,asset
6442,2005-07-08,SPX Index,1211.86,asset
6443,2005-07-11,SPX Index,1219.44,asset
6444,2005-07-12,SPX Index,1222.21,asset
6445,2005-07-13,SPX Index,1223.29,asset
6446,2005-07-14,SPX Index,1226.5,asset
6447,2005-07-15,SPX Index,1227.92,asset
6448,2005-07-18,SPX Index,1221.13,asset
6449,2005-07-19,SPX Index,1229.35,asset
6450,2005-07-20,SPX Index,1235.2,asset
6451,2005-07-21,SPX Index,1227.04,asset
6452,2005-07-22,SPX Index,1233.68,asset
6453,2005-07-25,SPX Index,1229.03,asset
6454,2005-07-26,SPX Index,1231.16,asset
6455,2005-07-27,SPX Index,1236.79,asset
6456,2005-07-28,SPX Index,1243.72,asset
6457,2005-07-29,SPX Index,1234.18,asset
6458,2005-08-01,SPX Index,1235.35,asset
6459,2005-08-02,SPX Index,1244.12,asset
6460,2005-08-03,SPX Index,1245.05,asset
6461,2005-08-04,SPX Index,1235.86,asset
6462,2005-08-05,SPX Index,1226.42,asset
6463,2005-08-08,SPX Index,1223.13,asset
6464,2005-08-09,SPX Index,1231.38,asset
6465,2005-08-10,SPX Index,1229.13,asset
6466,2005-08-11,SPX Index,1237.81,asset
6467,2005-08-12,SPX Index,1230.39,asset
6468,2005-08-15,SPX Index,1233.87,asset
6469,2005-08-16,SPX Index,1219.34,asset
6470,2005-08-17,SPX Index,1220.24,asset
6471,2005-08-18,SPX Index,1219.02,asset
6472,2005-08-19,SPX Index,1219.71,asset
6473,2005-08-22,SPX Index,1221.73,asset
6474,2005-08-23,SPX Index,1217.57,asset
6475,2005-08-24,SPX Index,1209.59,asset
6476,2005-08-25,SPX Index,1212.4,asset
6477,2005-08-26,SPX Index,1205.1,asset
6478,2005-08-29,SPX Index,1212.28,asset
6479,2005-08-30,SPX Index,1208.41,asset
6480,2005-08-31,SPX Index,1220.33,asset
6481,2005-09-01,SPX Index,1221.59,asset
6482,2005-09-02,SPX Index,1218.02,asset
6483,2005-09-06,SPX Index,1233.39,asset
6484,2005-09-07,SPX Index,1236.36,asset
6485,2005-09-08,SPX Index,1231.67,asset
6486,2005-09-09,SPX Index,1241.48,asset
6487,2005-09-12,SPX Index,1240.56,asset
6488,2005-09-13,SPX Index,1231.2,asset
6489,2005-09-14,SPX Index,1227.16,asset
6490,2005-09-15,SPX Index,1227.73,asset
6491,2005-09-16,SPX Index,1237.91,asset
6492,2005-09-19,SPX Index,1231.02,asset
6493,2005-09-20,SPX Index,1221.35,asset
6494,2005-09-21,SPX Index,1210.2,asset
6495,2005-09-22,SPX Index,1214.62,asset
6496,2005-09-23,SPX Index,1215.29,asset
6497,2005-09-26,SPX Index,1215.63,asset
6498,2005-09-27,SPX Index,1215.66,asset
6499,2005-09-28,SPX Index,1216.89,asset
6500,2005-09-29,SPX Index,1227.68,asset
6501,2005-09-30,SPX Index,1228.81,asset
6502,2005-10-03,SPX Index,1226.7,asset
6503,2005-10-04,SPX Index,1214.47,asset
6504,2005-10-05,SPX Index,1196.39,asset
6505,2005-10-06,SPX Index,1191.49,asset
6506,2005-10-07,SPX Index,1195.9,asset
6507,2005-10-10,SPX Index,1187.33,asset
6508,2005-10-11,SPX Index,1184.87,asset
6509,2005-10-12,SPX Index,1177.68,asset
6510,2005-10-13,SPX Index,1176.84,asset
6511,2005-10-14,SPX Index,1186.57,asset
6512,2005-10-17,SPX Index,1190.1,asset
6513,2005-10-18,SPX Index,1178.14,asset
6514,2005-10-19,SPX Index,1195.76,asset
6515,2005-10-20,SPX Index,1177.8,asset
6516,2005-10-21,SPX Index,1179.59,asset
6517,2005-10-24,SPX Index,1199.38,asset
6518,2005-10-25,SPX Index,1196.54,asset
6519,2005-10-26,SPX Index,1191.38,asset
6520,2005-10-27,SPX Index,1178.9,asset
6521,2005-10-28,SPX Index,1198.41,asset
6522,2005-10-31,SPX Index,1207.01,asset
6523,2005-11-01,SPX Index,1202.76,asset
6524,2005-11-02,SPX Index,1214.76,asset
6525,2005-11-03,SPX Index,1219.94,asset
6526,2005-11-04,SPX Index,1220.14,asset
6527,2005-11-07,SPX Index,1222.81,asset
6528,2005-11-08,SPX Index,1218.59,asset
6529,2005-11-09,SPX Index,1220.65,asset
6530,2005-11-10,SPX Index,1230.96,asset
6531,2005-11-11,SPX Index,1234.71,asset
6532,2005-11-14,SPX Index,1233.76,asset
6533,2005-11-15,SPX Index,1229.01,asset
6534,2005-11-16,SPX Index,1231.21,asset
6535,2005-11-17,SPX Index,1242.8,asset
6536,2005-11-18,SPX Index,1248.27,asset
6537,2005-11-21,SPX Index,1254.85,asset
6538,2005-11-22,SPX Index,1261.23,asset
6539,2005-11-23,SPX Index,1265.61,asset
6540,2005-11-25,SPX Index,1268.25,asset
6541,2005-11-28,SPX Index,1257.46,asset
6542,2005-11-29,SPX Index,1257.48,asset
6543,2005-11-30,SPX Index,1249.48,asset
6544,2005-12-01,SPX Index,1264.67,asset
6545,2005-12-02,SPX Index,1265.08,asset
6546,2005-12-05,SPX Index,1262.09,asset
6547,2005-12-06,SPX Index,1263.7,asset
6548,2005-12-07,SPX Index,1257.37,asset
6549,2005-12-08,SPX Index,1255.84,asset
6550,2005-12-09,SPX Index,1259.37,asset
6551,2005-12-12,SPX Index,1260.43,asset
6552,2005-12-13,SPX Index,1267.43,asset
6553,2005-12-14,SPX Index,1272.74,asset
6554,2005-12-15,SPX Index,1270.94,asset
6555,2005-12-16,SPX Index,1267.32,asset
6556,2005-12-19,SPX Index,1259.92,asset
6557,2005-12-20,SPX Index,1259.62,asset
6558,2005-12-21,SPX Index,1262.8,asset
6559,2005-12-22,SPX Index,1268.12,asset
6560,2005-12-23,SPX Index,1268.66,asset
6561,2005-12-27,SPX Index,1256.54,asset
6562,2005-12-28,SPX Index,1258.17,asset
6563,2005-12-29,SPX Index,1254.42,asset
6564,2005-12-30,SPX Index,1248.29,asset
6565,2006-01-03,SPX Index,1268.8,asset
6566,2006-01-04,SPX Index,1273.46,asset
6567,2006-01-05,SPX Index,1273.48,asset
6568,2006-01-06,SPX Index,1285.45,asset
6569,2006-01-09,SPX Index,1290.15,asset
6570,2006-01-10,SPX Index,1289.69,asset
6571,2006-01-11,SPX Index,1294.18,asset
6572,2006-01-12,SPX Index,1286.06,asset
6573,2006-01-13,SPX Index,1287.61,asset
6574,2006-01-17,SPX Index,1282.93,asset
6575,2006-01-18,SPX Index,1277.93,asset
6576,2006-01-19,SPX Index,1285.04,asset
6577,2006-01-20,SPX Index,1261.48,asset
6578,2006-01-23,SPX Index,1263.83,asset
6579,2006-01-24,SPX Index,1266.86,asset
6580,2006-01-25,SPX Index,1264.68,asset
6581,2006-01-26,SPX Index,1273.83,asset
6582,2006-01-27,SPX Index,1283.72,asset
6583,2006-01-30,SPX Index,1285.2,asset
6584,2006-01-31,SPX Index,1280.09,asset
6585,2006-02-01,SPX Index,1282.46,asset
6586,2006-02-02,SPX Index,1270.84,asset
6587,2006-02-03,SPX Index,1264.03,asset
6588,2006-02-06,SPX Index,1265.02,asset
6589,2006-02-07,SPX Index,1254.78,asset
6590,2006-02-08,SPX Index,1265.65,asset
6591,2006-02-09,SPX Index,1263.78,asset
6592,2006-02-10,SPX Index,1266.99,asset
6593,2006-02-13,SPX Index,1262.86,asset
6594,2006-02-14,SPX Index,1275.53,asset
6595,2006-02-15,SPX Index,1280.0,asset
6596,2006-02-16,SPX Index,1289.38,asset
6597,2006-02-17,SPX Index,1287.24,asset
6598,2006-02-21,SPX Index,1283.03,asset
6599,2006-02-22,SPX Index,1292.67,asset
6600,2006-02-23,SPX Index,1287.79,asset
6601,2006-02-24,SPX Index,1289.43,asset
6602,2006-02-27,SPX Index,1294.12,asset
6603,2006-02-28,SPX Index,1280.66,asset
6604,2006-03-01,SPX Index,1291.24,asset
6605,2006-03-02,SPX Index,1289.14,asset
6606,2006-03-03,SPX Index,1287.23,asset
6607,2006-03-06,SPX Index,1278.26,asset
6608,2006-03-07,SPX Index,1275.88,asset
6609,2006-03-08,SPX Index,1278.47,asset
6610,2006-03-09,SPX Index,1272.23,asset
6611,2006-03-10,SPX Index,1281.58,asset
6612,2006-03-13,SPX Index,1284.13,asset
6613,2006-03-14,SPX Index,1297.48,asset
6614,2006-03-15,SPX Index,1303.02,asset
6615,2006-03-16,SPX Index,1305.33,asset
6616,2006-03-17,SPX Index,1307.25,asset
6617,2006-03-20,SPX Index,1305.08,asset
6618,2006-03-21,SPX Index,1297.23,asset
6619,2006-03-22,SPX Index,1305.04,asset
6620,2006-03-23,SPX Index,1301.67,asset
6621,2006-03-24,SPX Index,1302.95,asset
6622,2006-03-27,SPX Index,1301.61,asset
6623,2006-03-28,SPX Index,1293.22,asset
6624,2006-03-29,SPX Index,1302.89,asset
6625,2006-03-30,SPX Index,1300.25,asset
6626,2006-03-31,SPX Index,1294.83,asset
6627,2006-04-03,SPX Index,1297.81,asset
6628,2006-04-04,SPX Index,1305.94,asset
6629,2006-04-05,SPX Index,1311.56,asset
6630,2006-04-06,SPX Index,1309.04,asset
6631,2006-04-07,SPX Index,1295.5,asset
6632,2006-04-10,SPX Index,1296.61,asset
6633,2006-04-11,SPX Index,1286.58,asset
6634,2006-04-12,SPX Index,1288.13,asset
6635,2006-04-13,SPX Index,1289.12,asset
6636,2006-04-17,SPX Index,1285.33,asset
6637,2006-04-18,SPX Index,1307.65,asset
6638,2006-04-19,SPX Index,1309.93,asset
6639,2006-04-20,SPX Index,1311.46,asset
6640,2006-04-21,SPX Index,1311.28,asset
6641,2006-04-24,SPX Index,1308.11,asset
6642,2006-04-25,SPX Index,1301.74,asset
6643,2006-04-26,SPX Index,1305.41,asset
6644,2006-04-27,SPX Index,1309.72,asset
6645,2006-04-28,SPX Index,1310.61,asset
6646,2006-05-01,SPX Index,1305.19,asset
6647,2006-05-02,SPX Index,1313.21,asset
6648,2006-05-03,SPX Index,1307.85,asset
6649,2006-05-04,SPX Index,1312.25,asset
6650,2006-05-05,SPX Index,1325.76,asset
6651,2006-05-08,SPX Index,1324.66,asset
6652,2006-05-09,SPX Index,1325.14,asset
6653,2006-05-10,SPX Index,1322.85,asset
6654,2006-05-11,SPX Index,1305.92,asset
6655,2006-05-12,SPX Index,1291.24,asset
6656,2006-05-15,SPX Index,1294.5,asset
6657,2006-05-16,SPX Index,1292.08,asset
6658,2006-05-17,SPX Index,1270.32,asset
6659,2006-05-18,SPX Index,1261.81,asset
6660,2006-05-19,SPX Index,1267.03,asset
6661,2006-05-22,SPX Index,1262.07,asset
6662,2006-05-23,SPX Index,1256.58,asset
6663,2006-05-24,SPX Index,1258.57,asset
6664,2006-05-25,SPX Index,1272.88,asset
6665,2006-05-26,SPX Index,1280.16,asset
6666,2006-05-30,SPX Index,1259.84,asset
6667,2006-05-31,SPX Index,1270.09,asset
6668,2006-06-01,SPX Index,1285.71,asset
6669,2006-06-02,SPX Index,1288.22,asset
6670,2006-06-05,SPX Index,1265.29,asset
6671,2006-06-06,SPX Index,1263.85,asset
6672,2006-06-07,SPX Index,1256.15,asset
6673,2006-06-08,SPX Index,1257.93,asset
6674,2006-06-09,SPX Index,1252.3,asset
6675,2006-06-12,SPX Index,1236.4,asset
6676,2006-06-13,SPX Index,1223.69,asset
6677,2006-06-14,SPX Index,1230.04,asset
6678,2006-06-15,SPX Index,1256.16,asset
6679,2006-06-16,SPX Index,1251.54,asset
6680,2006-06-19,SPX Index,1240.14,asset
6681,2006-06-20,SPX Index,1240.12,asset
6682,2006-06-21,SPX Index,1252.21,asset
6683,2006-06-22,SPX Index,1245.6,asset
6684,2006-06-23,SPX Index,1244.5,asset
6685,2006-06-26,SPX Index,1250.56,asset
6686,2006-06-27,SPX Index,1239.2,asset
6687,2006-06-28,SPX Index,1246.0,asset
6688,2006-06-29,SPX Index,1272.87,asset
6689,2006-06-30,SPX Index,1270.2,asset
6690,2006-07-03,SPX Index,1280.19,asset
6691,2006-07-05,SPX Index,1270.91,asset
6692,2006-07-06,SPX Index,1274.08,asset
6693,2006-07-07,SPX Index,1265.48,asset
6694,2006-07-10,SPX Index,1267.34,asset
6695,2006-07-11,SPX Index,1272.52,asset
6696,2006-07-12,SPX Index,1258.6,asset
6697,2006-07-13,SPX Index,1242.29,asset
6698,2006-07-14,SPX Index,1236.2,asset
6699,2006-07-17,SPX Index,1234.49,asset
6700,2006-07-18,SPX Index,1236.86,asset
6701,2006-07-19,SPX Index,1259.81,asset
6702,2006-07-20,SPX Index,1249.13,asset
6703,2006-07-21,SPX Index,1240.29,asset
6704,2006-07-24,SPX Index,1260.91,asset
6705,2006-07-25,SPX Index,1268.88,asset
6706,2006-07-26,SPX Index,1268.4,asset
6707,2006-07-27,SPX Index,1263.2,asset
6708,2006-07-28,SPX Index,1278.55,asset
6709,2006-07-31,SPX Index,1276.66,asset
6710,2006-08-01,SPX Index,1270.92,asset
6711,2006-08-02,SPX Index,1278.55,asset
6712,2006-08-03,SPX Index,1280.27,asset
6713,2006-08-04,SPX Index,1279.36,asset
6714,2006-08-07,SPX Index,1275.77,asset
6715,2006-08-08,SPX Index,1271.48,asset
6716,2006-08-09,SPX Index,1265.95,asset
6717,2006-08-10,SPX Index,1271.81,asset
6718,2006-08-11,SPX Index,1266.74,asset
6719,2006-08-14,SPX Index,1268.21,asset
6720,2006-08-15,SPX Index,1285.58,asset
6721,2006-08-16,SPX Index,1295.43,asset
6722,2006-08-17,SPX Index,1297.48,asset
6723,2006-08-18,SPX Index,1302.3,asset
6724,2006-08-21,SPX Index,1297.52,asset
6725,2006-08-22,SPX Index,1298.82,asset
6726,2006-08-23,SPX Index,1292.99,asset
6727,2006-08-24,SPX Index,1296.06,asset
6728,2006-08-25,SPX Index,1295.09,asset
6729,2006-08-28,SPX Index,1301.79,asset
6730,2006-08-29,SPX Index,1304.28,asset
6731,2006-08-30,SPX Index,1304.27,asset
6732,2006-08-31,SPX Index,1303.82,asset
6733,2006-09-01,SPX Index,1311.01,asset
